time	V(vquantised)
7.092726788558196e-005	1.785819e+002
7.093798217129623e-005	1.788389e+002
7.094869645701051e-005	1.790210e+002
7.095941074272480e-005	1.791281e+002
7.097012502843908e-005	1.791603e+002
7.098083931415335e-005	1.791176e+002
7.099155359986763e-005	1.790000e+002
7.159155359986732e-005	1.790000e+002
7.188155359986717e-005	1.792500e+002
7.189226788558146e-005	1.795819e+002
7.190298217129573e-005	1.798389e+002
7.191369645701001e-005	1.800210e+002
7.192441074272430e-005	1.801281e+002
7.193512502843858e-005	1.801603e+002
7.194583931415285e-005	1.801176e+002
7.195655359986713e-005	1.800000e+002
7.283655359986668e-005	1.802500e+002
7.284726788558096e-005	1.805819e+002
7.285798217129523e-005	1.808389e+002
7.286869645700952e-005	1.810210e+002
7.287941074272380e-005	1.811281e+002
7.289012502843809e-005	1.811603e+002
7.290083931415236e-005	1.811176e+002
7.291155359986664e-005	1.810000e+002
7.378155359986619e-005	1.812500e+002
7.379298217129475e-005	1.815825e+002
7.380441074272332e-005	1.818398e+002
7.381583931415188e-005	1.820221e+002
7.382726788558046e-005	1.821292e+002
7.383869645700901e-005	1.821613e+002
7.385012502843759e-005	1.821182e+002
7.386155359986615e-005	1.820000e+002
7.472655359986570e-005	1.822500e+002
7.473798217129426e-005	1.825825e+002
7.474941074272283e-005	1.828398e+002
7.476083931415139e-005	1.830221e+002
7.477226788557997e-005	1.831292e+002
7.478369645700853e-005	1.831613e+002
7.479512502843710e-005	1.831182e+002
7.480655359986566e-005	1.830000e+002
7.566155359986522e-005	1.832500e+002
7.567298217129378e-005	1.835825e+002
7.568441074272235e-005	1.838398e+002
7.569583931415091e-005	1.840221e+002
7.570726788557948e-005	1.841292e+002
7.571869645700804e-005	1.841613e+002
7.573012502843661e-005	1.841182e+002
7.574155359986517e-005	1.840000e+002
7.659155359986473e-005	1.842500e+002
7.660298217129329e-005	1.845825e+002
7.661441074272187e-005	1.848398e+002
7.662583931415043e-005	1.850221e+002
7.663726788557900e-005	1.851292e+002
7.664869645700756e-005	1.851613e+002
7.666012502843613e-005	1.851182e+002
7.667155359986469e-005	1.850000e+002
7.671155359986467e-005	1.850000e+002
7.751655359986426e-005	1.852500e+002
7.752798217129281e-005	1.855825e+002
7.753941074272139e-005	1.858398e+002
7.755083931414995e-005	1.860221e+002
7.756226788557852e-005	1.861292e+002
7.757369645700708e-005	1.861613e+002
7.758512502843565e-005	1.861182e+002
