time	V(vquantised)
7.667453577119764e-005	1.851292e+002
7.669739291405477e-005	1.851613e+002
7.672025005691190e-005	1.851182e+002
7.674310719976903e-005	1.850000e+002
7.751310719976864e-005	1.852500e+002
7.753596434262577e-005	1.855825e+002
7.755882148548290e-005	1.858398e+002
7.758167862834003e-005	1.860221e+002
7.760453577119715e-005	1.861292e+002
7.762739291405429e-005	1.861613e+002
7.765025005691142e-005	1.861182e+002
7.767310719976855e-005	1.860000e+002
7.844310719976815e-005	1.862500e+002
7.846596434262529e-005	1.865825e+002
7.848882148548242e-005	1.868398e+002
7.851167862833955e-005	1.870221e+002
7.853453577119667e-005	1.871292e+002
7.855739291405381e-005	1.871613e+002
7.858025005691094e-005	1.871182e+002
7.860310719976807e-005	1.870000e+002
7.936310719976768e-005	1.872500e+002
7.938596434262481e-005	1.875825e+002
7.940882148548194e-005	1.878398e+002
7.943167862833908e-005	1.880221e+002
7.945453577119620e-005	1.881292e+002
7.947739291405333e-005	1.881613e+002
7.950025005691046e-005	1.881182e+002
7.952310719976759e-005	1.880000e+002
8.029310719976720e-005	1.882500e+002
8.031739291405289e-005	1.885830e+002
8.034167862833861e-005	1.888406e+002
8.036596434262430e-005	1.890230e+002
8.039025005691000e-005	1.891302e+002
8.041453577119570e-005	1.891621e+002
8.043882148548141e-005	1.891187e+002
8.046310719976711e-005	1.890000e+002
8.121310719976672e-005	1.892500e+002
8.123739291405242e-005	1.895830e+002
8.126167862833813e-005	1.898406e+002
8.128596434262383e-005	1.900230e+002
8.131025005690952e-005	1.901302e+002
8.133453577119522e-005	1.901621e+002
8.135882148548093e-005	1.901187e+002
8.138310719976663e-005	1.900000e+002
8.174310719976645e-005	1.900000e+002
8.214310719976624e-005	1.902500e+002
8.216739291405194e-005	1.905830e+002
8.219167862833765e-005	1.908406e+002
8.221596434262335e-005	1.910230e+002
8.224025005690904e-005	1.911302e+002
8.226453577119474e-005	1.911621e+002
8.228882148548045e-005	1.911187e+002
8.231310719976615e-005	1.910000e+002
8.307310719976576e-005	1.912500e+002
8.309739291405145e-005	1.915830e+002
8.312167862833717e-005	1.918406e+002
8.314596434262286e-005	1.920230e+002
8.317025005690856e-005	1.921302e+002
