time	V(vquantised)
9.063107199947781e-004	5.600000e+001
9.078821485662067e-004	5.650949e+001
9.094535771376354e-004	5.702773e+001
9.110250057090640e-004	5.755470e+001
9.125964342804925e-004	5.809041e+001
9.141678628519211e-004	5.863487e+001
9.157392914233498e-004	5.918806e+001
9.173107199947784e-004	5.975000e+001
9.185964342804927e-004	6.039286e+001
9.198821485662070e-004	6.103571e+001
9.211678628519213e-004	6.167857e+001
9.224535771376357e-004	6.232143e+001
9.237392914233500e-004	6.296429e+001
9.250250057090643e-004	6.360714e+001
9.263107199947786e-004	6.425000e+001
9.283107199947787e-004	6.575000e+001
9.303107199947787e-004	6.700000e+001
9.323107199947788e-004	6.875000e+001
9.343107199947788e-004	7.000000e+001
9.367392914233503e-004	7.238802e+001
9.391678628519217e-004	7.480146e+001
9.415964342804932e-004	7.724033e+001
9.440250057090648e-004	7.970461e+001
9.464535771376363e-004	8.219432e+001
9.488821485662077e-004	8.470945e+001
9.513107199947792e-004	8.725000e+001
9.533107199947793e-004	9.000000e+001
9.543107199947793e-004	9.091786e+001
9.553107199947793e-004	9.191072e+001
9.563107199947793e-004	9.297857e+001
9.573107199947794e-004	9.412143e+001
9.583107199947794e-004	9.533929e+001
9.593107199947794e-004	9.663214e+001
9.603107199947794e-004	9.800000e+001
9.627392914233510e-004	1.004286e+002
9.651678628519224e-004	1.028571e+002
9.675964342804939e-004	1.052857e+002
9.700250057090654e-004	1.077143e+002
9.724535771376369e-004	1.101429e+002
9.748821485662083e-004	1.125714e+002
9.773107199947798e-004	1.150000e+002
9.803107199947796e-004	1.170000e+002
9.823107199947794e-004	1.187500e+002
9.843107199947793e-004	1.200000e+002
9.863107199947791e-004	1.212500e+002
9.883107199947789e-004	1.222500e+002
9.903107199947788e-004	1.237500e+002
9.913107199947787e-004	1.242500e+002
9.923107199947786e-004	1.247500e+002
9.933107199947785e-004	1.252500e+002
9.943107199947784e-004	1.257500e+002
9.953107199947783e-004	1.260000e+002
9.963107199947782e-004	1.262500e+002
9.973107199947782e-004	1.267500e+002
9.983107199947781e-004	1.272500e+002
9.993107199947780e-004	1.277960e+002
1.000000000000000e-003	1.280000e+002
